url,text
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
http://www.bbc.co.uk/webwise/0/22638838,BBC WebWise - What is internet security?
http://www.bbc.co.uk/webwise/0/22710116,BBC WebWise - What can I safely upload?
http://www.bbc.co.uk/webwise/0/27247899,BBC WebWise - Business apps for blind people
http://www.bbc.co.uk/webwise/0/27053546,BBC WebWise - Find out where you can get online for free near you
http://www.bbc.co.uk/webwise/0/27247901,BBC WebWise - How to apply for jobs online
http://www.bbc.co.uk/webwise/0/27247902,BBC WebWise - Jobseekers: sell your skills online
http://www.bbc.co.uk/webwise/0/27247368,BBC WebWise - Accessible office: tetraplegia
http://www.bbc.co.uk/webwise/0/27241058,BBC WebWise - Martha Lane-Fox on Crowdfunding
http://www.bbc.co.uk/webwise/0/22728225,Parental Controls - BBC
http://www.bbc.co.uk/webwise/0/20595791,BBC WebWise - Get Connected: Basic online skills
